user_id,month_idx,income,total_expense,savings,savings_rate,food_expense,rent_expense,transport_expense,shopping_expense,health_expense,entertainment_expense,education_expense,other_expense,habit_completion_rate,task_completion_rate,mood_index,life_score,risk_class,target_next_month_expense
118,4,65000.0,28589.29,36410.71,0.5602,9988.43,8463.04,4076.84,2982.12,2629.38,1887.76,2211.48,1429.46,0.4371,0.5724,0.4807,52,Moderate,29136.43
118,5,65000.0,30427.58,34572.42,0.5319,10328.91,7724.06,2917.8,5680.67,2493.92,3009.15,1334.45,1521.38,0.5025,0.5043,0.4449,51,Moderate,29940.07
118,6,65650.0,24290.68,41359.32,0.63,7554.7,7807.95,2776.75,3839.02,2154.7,993.49,1215.3,1214.53,0.6394,0.5938,0.5811,62,Low,25565.47
118,7,65650.0,29879.26,35770.74,0.5449,9579.9,7714.26,3042.54,4706.33,1683.99,2788.42,636.4,1493.96,0.5042,0.5193,0.606,52,Moderate,30989.59
118,8,65650.0,31527.6,34122.4,0.5198,6564.5,10092.15,4498.2,2880.92,1167.62,2425.91,1896.94,2001.37,0.4986,0.406,0.5399,48,Moderate,31072.94
118,9,65650.0,29873.63,35776.37,0.545,7491.69,8441.76,3715.22,4577.04,2701.53,1846.0,1507.8,1493.68,0.4121,0.3868,0.3086,46,Moderate,28654.9
118,10,65650.0,31164.26,34485.74,0.5253,9883.51,9064.3,4365.13,4757.18,2910.41,2525.49,2380.34,1558.21,0.5943,0.4234,0.588,52,Moderate,31253.64
118,11,65650.0,25273.17,40376.83,0.615,8076.48,8081.52,2786.81,1529.37,1522.21,1411.48,680.83,1184.48,0.5485,0.4024,0.5657,54,Moderate,24949.88
118,12,66300.0,29227.85,37072.15,0.5592,9791.54,11279.21,3736.23,4681.3,1814.81,1310.0,1542.87,1461.39,0.683,0.5445,0.6738,59,Low,28775.19
118,13,66300.0,31665.63,34634.37,0.5224,8390.08,9688.33,2779.75,3612.01,1013.59,1704.13,1032.18,3445.56,0.5108,0.4681,0.4418,50,Moderate,30722.4
118,14,66300.0,27869.15,38430.85,0.5797,9423.52,8900.77,3979.96,1799.05,1081.81,3207.22,1486.59,1393.46,0.4734,0.6239,0.5926,55,Moderate,26271.68
118,15,66300.0,29084.22,37215.78,0.5613,5939.43,8734.04,2644.42,4868.88,2793.97,2271.27,622.7,1209.51,0.6064,0.4249,0.5117,54,Low,27828.21
118,16,66300.0,33423.42,32876.58,0.4959,9840.23,12000.94,4269.24,5014.6,2318.5,3745.89,1655.26,1671.17,0.5471,0.4957,0.4559,51,Moderate,32087.9
118,17,66300.0,26967.1,39332.9,0.5933,5430.23,10214.56,2543.48,4352.25,2569.73,1883.49,997.82,1348.36,0.6417,0.5028,0.5031,58,Low,28805.33
118,18,66950.0,25151.61,41798.39,0.6243,6448.8,6713.28,3730.27,4883.8,2125.59,2189.95,800.92,1257.58,0.695,0.4807,0.5192,60,Low,24125.28
118,19,66950.0,26236.92,40713.08,0.6081,9092.1,8891.19,3250.85,2232.87,981.06,2303.66,2046.81,1311.85,0.5106,0.5211,0.4531,55,Moderate,27002.02
118,20,66950.0,30512.08,36437.92,0.5443,7636.33,10625.54,4498.08,4120.51,2595.94,1620.64,2337.01,1525.6,0.6967,0.4574,0.4957,56,Low,28877.99
118,21,66950.0,28274.71,38675.29,0.5777,9422.96,9613.9,2921.86,1590.31,945.75,2323.96,1982.51,1413.74,0.5755,0.3837,0.5185,52,Moderate,28827.3
118,22,66950.0,24770.59,42179.41,0.63,6437.76,8283.36,2032.09,2080.96,1221.52,2887.91,1775.71,51.28,0.4386,0.6477,0.4688,57,Moderate,26473.67
118,23,66950.0,32305.99,34644.01,0.5175,8895.39,12560.2,3949.4,4981.42,2863.66,3339.7,1478.98,1615.3,0.5287,0.5972,0.5531,54,Moderate,31953.75
119,0,25000.0,18756.71,6243.29,0.2497,5544.66,6742.01,2163.18,3234.21,917.99,2036.49,377.48,937.84,0.2416,0.5649,0.3918,32,Moderate,18835.55
119,1,25000.0,16469.43,8530.57,0.3412,3715.34,4933.45,2115.74,2454.79,563.38,1298.65,537.33,850.76,0.3903,0.3603,0.3962,36,Moderate,16910.31
119,2,25000.0,17462.6,7537.4,0.3015,4977.34,5752.91,1438.61,1719.23,580.92,1113.84,1296.32,583.43,0.5131,0.573,0.6137,43,Moderate,16912.52
119,3,25000.0,17534.58,7465.42,0.2986,3580.01,5291.56,1531.82,2681.01,596.23,1141.15,1344.91,1367.88,0.2473,0.6056,0.4517,35,Moderate,16932.73
119,4,25000.0,15991.13,9008.87,0.3604,3788.56,4885.81,1514.8,2639.96,869.09,1320.8,902.37,69.74,0.446,0.6241,0.5715,45,Moderate,15292.44
119,5,25000.0,16212.49,8787.51,0.3515,4622.45,4707.08,1882.69,2892.59,938.76,1306.34,610.71,810.62,0.3827,0.4512,0.482,38,Moderate,16093.95
119,6,25250.0,17332.09,7917.91,0.3136,4046.06,5940.81,2055.65,2343.18,1307.01,809.43,789.56,40.4,0.4142,0.4959,0.4059,38,Moderate,18479.95
119,7,25250.0,16056.32,9193.68,0.3641,3523.23,5255.15,1373.96,2791.68,1420.02,667.48,437.03,587.78,0.5041,0.6158,0.4884,46,Moderate,16202.49
119,8,25250.0,18497.19,6752.81,0.2674,6181.84,4934.47,1841.11,3494.78,1820.64,1049.71,406.23,924.86,0.465,0.6239,0.4734,41,Moderate,19662.45
119,9,25250.0,18437.19,6812.81,0.2698,6019.07,5370.64,2537.72,3316.31,741.69,1390.64,1155.51,921.86,0.4514,0.353,0.3732,34,Moderate,18415.3
119,10,25250.0,17646.62,7603.38,0.3011,4255.37,6868.88,1421.64,3436.42,704.02,1457.25,489.0,882.33,0.4039,0.6123,0.4331,40,Moderate,16975.71
119,11,25250.0,16186.88,9063.12,0.3589,4470.84,6249.67,1438.12,3201.28,1016.02,1542.75,783.93,809.34,0.2256,0.5176,0.3248,35,Moderate,15838.96
119,12,25500.0,19854.26,5645.74,0.2214,4573.57,6025.98,2734.81,1245.83,836.44,1533.37,495.73,2408.53,0.3411,0.5527,0.4892,34,Moderate,20926.37
119,13,25500.0,16094.15,9405.85,0.3689,5441.49,5890.37,2128.61,1935.34,1512.53,839.0,388.31,804.71,0.4243,0.3401,0.3487,37,Moderate,15387.33
119,14,25500.0,19418.97,6081.03,0.2385,4696.25,7267.27,1672.1,3527.19,1120.86,1627.41,1117.35,970.95,0.4465,0.5646,0.5232,38,Moderate,20374.78
119,15,25500.0,19559.09,5940.91,0.233,6046.87,7387.34,2903.0,2440.73,1233.6,1198.34,1129.16,977.95,0.2738,0.4778,0.4077,30,Moderate,20415.88
119,16,25500.0,19721.65,5778.35,0.2266,6465.94,5168.2,2016.79,3227.96,857.61,1448.03,1198.43,986.08,0.3003,0.5391,0.4964,32,Moderate,19786.77
119,17,25500.0,18372.04,7127.96,0.2795,4799.36,5288.93,1602.66,3293.74,738.65,1816.67,566.14,265.89,0.5174,0.5786,0.469,42,Moderate,17632.81
119,18,25750.0,17154.03,8595.97,0.3338,4711.85,6522.2,2147.09,2090.4,1189.41,2055.46,1214.28,857.7,0.3871,0.4615,0.3689,38,Moderate,18295.4
119,19,25750.0,19050.41,6699.59,0.2602,5917.41,4829.07,2808.62,3599.76,1012.18,1873.24,801.16,952.52,0.3453,0.6329,0.4814,37,Moderate,20360.68
119,20,25750.0,17154.19,8595.81,0.3338,3821.54,6697.37,1649.65,1211.58,1171.68,768.18,793.61,1040.6,0.3298,0.5204,0.3491,37,Moderate,17246.12
119,21,25750.0,16942.31,8807.69,0.342,3973.15,4940.4,1568.41,1150.28,1577.27,888.98,905.14,1938.68,0.5157,0.6341,0.5247,46,Moderate,17958.27
119,22,25750.0,16886.52,8863.48,0.3442,4207.67,6551.38,2101.42,3343.96,567.71,1454.67,1055.08,844.33,0.3658,0.5117,0.5191,39,Moderate,16406.7
119,23,25750.0,17305.05,8444.95,0.328,4776.61,5900.16,1750.52,1484.87,1411.62,752.68,1262.98,865.25,0.4508,0.4204,0.407,38,Moderate,16490.76
120,0,65000.0,44618.19,20381.81,0.3136,11246.61,13049.72,5138.9,3983.62,4005.71,2925.78,1890.94,2376.91,0.6528,0.6285,0.6805,49,Low,45908.79
120,1,65000.0,45724.28,19275.72,0.2965,12174.68,14289.83,4177.55,5253.84,2797.0,5284.0,965.91,781.47,0.7728,0.4888,0.5786,48,Moderate,45966.04
120,2,65000.0,43285.85,21714.15,0.3341,13845.71,16094.67,3665.58,7787.85,3964.35,2730.55,2454.06,2164.29,0.7366,0.5485,0.63,50,Low,42832.06
120,3,65000.0,41853.1,23146.9,0.3561,14066.76,16166.83,5002.21,5037.62,3010.85,1687.77,1945.28,2092.66,0.639,0.7392,0.6735,53,Low,39367.06
120,4,65000.0,47863.39,17136.61,0.2636,15623.42,17494.04,6152.75,7286.76,1882.76,5449.99,3066.56,2393.17,0.5212,0.5701,0.5291,41,Moderate,50165.25
120,5,65000.0,40883.46,24116.54,0.371,13579.22,12246.96,3281.52,3686.44,1300.91,3995.29,2199.73,593.4,0.7572,0.6936,0.7225,56,Low,38769.29
120,6,65650.0,47273.99,18376.01,0.2799,15751.56,14643.27,5643.66,4617.34,4714.29,4194.73,2944.0,2363.7,0.715,0.6686,0.7569,50,Moderate,44579.83
120,7,65650.0,43257.22,22392.78,0.3411,8836.2,14641.11,4412.25,7308.3,1610.67,3424.26,1368.88,1655.57,0.5695,0.6646,0.6869,49,Moderate,41876.32
120,8,65650.0,48420.9,17229.1,0.2624,11806.42,18077.32,4534.12,5382.25,4689.15,2650.91,2335.4,2421.04,0.7014,0.6266,0.6551,48,Moderate,46863.38
120,9,65650.0,45950.25,19699.75,0.3001,14749.41,15922.79,5261.66,8374.34,2398.03,3408.21,3129.51,2297.51,0.5419,0.6932,0.5617,47,Moderate,48064.35
120,10,65650.0,42728.54,22921.46,0.3491,14475.62,15038.41,6173.6,7159.19,3052.97,4218.32,1207.06,2136.43,0.6253,0.6488,0.6182,50,Low,41853.49
120,11,65650.0,46933.27,18716.73,0.2851,16100.48,12571.38,5481.95,7352.52,4251.43,3127.35,2506.55,2346.66,0.5511,0.5891,0.623,44,Moderate,45160.77
120,12,66300.0,43000.17,23299.83,0.3514,12372.29,14961.44,4382.48,6109.69,4083.87,2840.71,1404.73,2150.01,0.745,0.5163,0.7177,51,Low,43018.6
120,13,66300.0,46497.87,19802.13,0.2987,13225.39,12007.47,5689.47,4671.21,1783.15,2105.71,1642.04,5373.43,0.7566,0.6438,0.7349,52,Moderate,49117.04
120,14,66300.0,50849.99,15450.01,0.233,16380.72,13991.51,6100.68,2674.66,4696.31,5229.42,2388.79,2542.5,0.5446,0.6167,0.6273,42,Moderate,49123.61
120,15,66300.0,48151.37,18148.63,0.2737,12704.56,16290.77,6436.96,7359.47,3869.58,3886.98,2839.52,2407.57,0.5788,0.489,0.5091,41,Moderate,46516.18
120,16,66300.0,45506.88,20793.12,0.3136,10611.43,12119.41,6811.16,7405.13,3358.89,4829.9,2609.06,2275.34,0.6627,0.4522,0.5734,45,Low,45708.0
120,17,66300.0,48664.3,17635.7,0.266,12794.57,14427.36,4088.51,3551.99,2841.13,2920.07,1251.97,6788.68,0.6697,0.4796,0.5877,44,Moderate,50762.37
120,18,66950.0,49632.04,17317.96,0.2587,13820.02,12745.13,4907.03,9392.04,3335.89,2543.2,2000.47,888.27,0.7985,0.5227,0.5787,48,Moderate,49141.08
120,19,66950.0,50769.58,16180.42,0.2417,15928.65,14958.05,7046.22,3671.62,4348.07,3866.44,3897.62,2538.48,0.6472,0.5065,0.5849,42,Moderate,48599.2
120,20,66950.0,44363.28,22586.72,0.3374,12193.36,16516.68,5203.16,5182.32,2122.52,2807.02,1104.63,2218.16,0.7126,0.5379,0.7177,50,Low,44049.17
120,21,66950.0,50228.92,16721.08,0.2498,13656.7,19445.71,6275.84,6255.21,2409.06,2777.69,3989.52,2511.45,0.528,0.6615,0.6851,43,Moderate,52060.47
120,22,66950.0,49122.93,17827.07,0.2663,15655.08,14246.64,4678.52,4932.02,2946.18,1972.57,3591.34,1100.58,0.6284,0.46,0.452,42,Moderate,48329.66
120,23,66950.0,47333.71,19616.29,0.293,10700.21,13338.5,5235.55,5324.44,3960.11,4136.81,1493.41,3144.67,0.7565,0.6841,0.673,52,Moderate,46325.46
121,0,45000.0,27305.15,17694.85,0.3932,8338.05,8303.99,3846.44,1688.72,2349.94,2460.22,2089.09,1365.26,0.4718,0.9072,0.7625,54,Moderate,27525.91
121,1,45000.0,29596.14,15403.86,0.3423,6533.92,8582.99,4024.75,4730.03,2563.86,3370.48,1639.0,1479.81,0.6505,0.7912,0.7631,54,Low,28144.45
121,2,45000.0,28563.74,16436.26,0.3653,6587.05,7284.55,2679.3,2882.72,2242.78,1794.58,578.57,4514.18,0.4612,0.8949,0.6748,52,Moderate,29292.7
121,3,45000.0,32113.16,12886.84,0.2864,7611.89,11632.09,4510.01,3629.7,1629.29,3495.95,717.33,1605.66,0.6847,0.6857,0.6864,50,Moderate,31478.86
121,4,45000.0,28900.88,16099.12,0.3578,6755.12,10221.44,3688.99,5087.47,960.64,2534.57,1411.8,1445.04,0.548,0.8663,0.7231,54,Moderate,27358.34
121,5,45000.0,32828.82,12171.18,0.2705,9810.67,10711.0,3846.72,2427.32,2579.62,3214.53,1268.42,1641.44,0.4433,0.6339,0.5392,41,Moderate,30992.39
121,6,45450.0,32932.05,12517.95,0.2754,6948.61,8629.44,2921.97,2243.64,2162.16,1693.99,2506.05,5826.2,0.5311,0.7295,0.7054,46,Moderate,35084.35
121,7,45450.0,27279.56,18170.44,0.3998,5970.24,10206.89,3659.37,3591.8,2407.95,1137.55,1796.11,1363.98,0.4421,0.6718,0.5321,48,Moderate,27770.73
121,8,45450.0,29898.57,15551.43,0.3422,9079.33,9599.36,3691.35,1631.98,1322.76,2183.13,650.2,1740.48,0.5885,0.9161,0.8375,55,Moderate,29887.6
121,9,45450.0,33341.45,12108.55,0.2664,6969.25,9211.37,3572.58,3409.03,2881.11,1802.18,676.42,4819.5,0.5408,0.7461,0.5968,46,Moderate,32518.39
121,10,45450.0,26818.6,18631.4,0.4099,8297.92,6930.43,3133.31,1939.5,1212.84,2149.36,1765.78,1389.46,0.5591,0.7136,0.6645,53,Moderate,25883.41
121,11,45450.0,30010.87,15439.13,0.3397,8847.13,10408.62,3566.54,4622.19,2770.5,2888.12,1164.21,1500.54,0.547,0.6659,0.5272,48,Moderate,29150.03
121,12,45900.0,32757.85,13142.15,0.2863,9918.86,9460.94,4242.6,3629.02,2904.28,2721.5,1732.0,1637.89,0.6973,0.8146,0.7517,54,Moderate,31020.0
121,13,45900.0,31188.5,14711.5,0.3205,10106.71,9342.06,4601.05,5532.14,2216.21,2856.63,1068.12,1559.43,0.4905,0.6495,0.6636,45,Moderate,29576.45
121,14,45900.0,28010.36,17889.64,0.3898,9747.63,9643.56,3913.49,5447.45,1935.09,2835.37,2046.75,1400.52,0.67,0.7049,0.7164,55,Low,26630.11
121,15,45900.0,32265.3,13634.7,0.2971,7788.89,12287.59,2757.87,2084.92,1240.95,3112.89,1775.45,1216.73,0.529,0.7946,0.6594,49,Moderate,31645.08
121,16,45900.0,32578.77,13321.23,0.2902,7043.43,8805.26,3262.59,3549.71,2475.64,3784.55,1737.77,1919.82,0.5891,0.8589,0.7311,52,Moderate,32530.29
121,17,45900.0,30125.04,15774.96,0.3437,9613.44,9756.86,2456.17,4043.82,1404.92,1606.25,2405.54,1506.25,0.5678,0.7894,0.7034,52,Moderate,29023.25
121,18,46350.0,28287.17,18062.83,0.3897,9312.42,8558.32,2560.38,2556.63,2483.02,1821.05,772.99,222.37,0.4498,0.8188,0.7277,51,Moderate,29201.12
121,19,46350.0,32513.14,13836.86,0.2985,8117.57,12988.99,3600.54,4551.68,2147.25,1411.51,1247.65,1625.66,0.6977,0.7981,0.6729,54,Moderate,33073.58
121,20,46350.0,28442.29,17907.71,0.3864,5742.49,9156.53,4071.8,4965.22,2004.49,3327.08,1343.4,1422.11,0.5426,0.7775,0.5862,53,Moderate,29814.29
121,21,46350.0,28795.85,17554.15,0.3787,6959.47,9245.87,3755.86,5715.65,1683.59,2225.71,2227.16,1439.79,0.5419,0.8784,0.716,55,Moderate,29602.86
121,22,46350.0,32301.87,14048.13,0.3031,9913.02,12642.38,3979.69,5438.52,1390.21,3181.74,1780.08,1615.09,0.4417,0.7129,0.6179,44,Moderate,33508.21
121,23,46350.0,26686.48,19663.52,0.4242,6748.05,10335.71,2934.28,1794.92,2353.3,2472.98,870.18,1334.32,0.6399,0.7883,0.7789,57,Low,26932.92
122,0,65000.0,39794.42,25205.58,0.3878,13480.97,12884.81,3755.19,5178.44,1710.74,1742.77,1457.59,1989.72,0.4847,0.4575,0.5417,43,Moderate,37462.03
122,1,65000.0,39499.32,25500.68,0.3923,9075.95,11998.51,3580.3,4087.97,2825.34,2047.07,2816.53,3067.63,0.5739,0.3472,0.5082,43,Moderate,38176.18
122,2,65000.0,36796.36,28203.64,0.4339,11024.3,12161.1,3589.79,3696.99,2498.07,2093.68,2846.56,1839.82,0.473,0.5175,0.5854,46,Moderate,38237.2
122,3,65000.0,40465.99,24534.01,0.3774,12673.52,13905.65,3768.81,2074.17,3722.89,3115.37,2936.41,2023.3,0.4679,0.4635,0.5178,42,Moderate,41903.52
122,4,65000.0,42082.27,22917.73,0.3526,10676.16,15546.6,5442.19,8400.67,1694.07,4719.02,2178.58,2104.11,0.6444,0.4354,0.5096,46,Low,44074.35
122,5,65000.0,40458.3,24541.7,0.3776,13671.82,10961.41,4162.47,4477.42,2862.52,3411.51,2053.61,2022.91,0.5564,0.4465,0.563,44,Moderate,39042.31
122,6,65650.0,32349.86,33300.14,0.5072,9371.83,10210.0,2782.63,2441.52,2548.41,2713.34,1976.77,305.35,0.7556,0.3303,0.4634,53,Low,34213.01
122,7,65650.0,35549.58,30100.42,0.4585,10298.67,13423.31,3705.91,3253.6,1485.12,3771.63,1830.59,1777.48,0.7452,0.569,0.6306,57,Low,35106.2
122,8,65650.0,43372.29,22277.71,0.3393,9194.82,17169.38,4588.66,6037.93,2705.0,3707.02,2724.91,2168.61,0.4987,0.4071,0.3777,40,Moderate,41811.66
122,9,65650.0,33242.48,32407.52,0.4936,7376.46,9115.68,4267.48,2481.18,2427.76,2761.69,2148.43,2663.81,0.74,0.5088,0.6822,57,Low,32872.23
122,10,65650.0,36631.93,29018.07,0.442,11126.67,11396.42,2948.6,3750.98,2078.59,3286.06,1157.12,887.51,0.5002,0.3886,0.409,44,Moderate,37907.32
122,11,65650.0,43050.18,22599.82,0.3442,13465.19,15004.8,5651.69,4340.75,4212.21,3387.62,3351.31,2152.51,0.5786,0.5724,0.4884,47,Moderate,43793.24
122,12,66300.0,34504.37,31795.63,0.4796,11500.06,12007.72,3669.3,4229.26,1461.93,2517.71,1860.54,1725.22,0.6403,0.3355,0.3978,49,Low,34759.56
122,13,66300.0,44716.27,21583.73,0.3255,13673.06,13979.46,5026.05,8447.69,2825.12,3768.66,1470.99,2235.81,0.474,0.3035,0.4697,36,Moderate,44772.14
122,14,66300.0,41610.18,24689.82,0.3724,13297.75,14353.37,4733.89,6234.57,1505.43,4575.5,3100.52,2080.51,0.6129,0.3479,0.5749,43,Low,39902.14
122,15,66300.0,39774.83,26525.17,0.4001,12621.65,11408.79,4226.18,3055.22,3332.44,2102.44,2083.59,944.52,0.6415,0.3116,0.4743,45,Low,39456.47
122,16,66300.0,35818.65,30481.35,0.4597,8776.47,14252.72,3878.93,3319.46,1754.28,3285.09,2045.7,1790.93,0.477,0.3143,0.3178,42,Moderate,35571.49
122,17,66300.0,35803.07,30496.93,0.46,8217.77,9388.96,5310.52,3188.98,2425.8,2295.57,1800.27,3175.2,0.6219,0.331,0.4855,47,Low,37010.28
122,18,66950.0,36627.41,30322.59,0.4529,12750.03,11709.54,5427.59,5555.58,3590.01,2997.07,2478.54,1831.37,0.4996,0.3268,0.3158,43,Moderate,34835.69
122,19,66950.0,38160.63,28789.37,0.43,11849.36,14027.82,4721.29,4702.03,2517.37,2165.25,1414.78,1908.03,0.7599,0.4251,0.5904,52,Low,38926.03
122,20,66950.0,35210.85,31739.15,0.4741,8981.02,14063.06,4611.56,3429.36,2826.94,3824.29,1482.43,1760.54,0.6246,0.3986,0.4704,50,Low,34887.31
122,21,66950.0,34943.81,32006.19,0.4781,9702.44,11777.71,3133.61,2310.43,3259.94,3031.46,2516.61,1747.19,0.7205,0.5801,0.7011,57,Low,36044.47
122,22,66950.0,43251.44,23698.56,0.354,9317.44,16092.3,4012.35,3072.08,2886.59,1849.8,1528.19,4492.69,0.71,0.2913,0.5091,44,Low,41138.28
122,23,66950.0,33306.42,33643.58,0.5025,8614.9,8759.16,2868.17,2454.45,1850.65,3568.08,2085.74,3105.27,0.7342,0.4684,0.6013,56,Low,33687.7
123,0,85000.0,40790.02,44209.98,0.5201,8571.88,14711.0,5010.88,7544.5,1491.93,1989.64,1092.14,378.04,0.953,0.7565,0.8486,70,Low,41179.77
123,1,85000.0,39173.44,45826.56,0.5391,12048.6,10153.46,4908.44,4904.96,2524.35,2443.49,1645.96,544.18,0.8789,1.0,0.9977,75,Low,39929.77
123,2,85000.0,37896.32,47103.68,0.5542,13130.24,13718.9,5262.6,5211.93,3485.52,3553.24,2002.98,1894.82,0.938,0.8674,0.9445,74,Low,38205.07
123,3,85000.0,36762.96,48237.04,0.5675,11718.29,14230.03,4552.86,4217.39,1712.17,1600.87,2824.89,1838.15,0.725,0.9804,0.8162,71,Low,38534.35
123,4,85000.0,36575.18,48424.82,0.5697,12371.35,13770.48,3111.13,6602.05,2936.75,1980.13,2864.08,1828.76,0.733,0.9302,0.8491,70,Low,38298.61
123,5,85000.0,35658.79,49341.21,0.5805,7896.1,12733.4,3215.43,3177.47,1296.05,1603.11,1297.37,4439.84,0.8191,0.9447,0.9578,74,Low,34127.14
123,6,85850.0,32538.59,53311.41,0.621,10154.63,9825.64,3107.97,4461.47,2167.55,1408.87,2162.27,1626.93,0.8685,0.7796,0.8533,73,Low,32058.45
123,7,85850.0,35370.9,50479.1,0.588,8157.56,9759.52,4956.71,6022.4,1526.86,3297.9,1767.66,1768.55,0.8586,1.0,0.958,77,Low,34670.4
123,8,85850.0,31957.79,53892.21,0.6277,9735.67,9478.33,4264.28,4287.35,1076.76,2721.45,1157.88,1597.89,0.9383,0.7967,0.8885,76,Low,31732.43
123,9,85850.0,41616.03,44233.97,0.5152,11021.38,15164.17,6237.29,6525.32,3398.99,3681.12,2667.15,2080.8,0.7313,0.8903,0.7263,67,Low,39997.91
123,10,85850.0,37370.64,48479.36,0.5647,9589.61,11815.12,4082.38,5263.0,2307.4,2445.82,2250.07,1868.53,0.7521,0.882,0.8214,70,Low,39087.98
123,11,85850.0,41694.32,44155.68,0.5143,8771.74,11848.22,3447.41,2336.36,3418.86,3508.58,2303.3,6059.84,0.7435,0.7616,0.6742,64,Low,42440.54
123,12,86700.0,36612.04,50087.96,0.5777,8532.3,13307.78,4570.06,7095.82,1741.69,3406.62,881.11,1830.6,0.7045,1.0,0.803,72,Low,36020.64
123,13,86700.0,36628.54,50071.46,0.5775,9437.08,10239.61,2971.86,2903.89,2403.07,2450.68,1421.81,4800.54,0.7869,0.81,0.7707,69,Low,36425.45
123,14,86700.0,32481.33,54218.67,0.6254,7335.72,11076.37,4071.96,5098.76,985.74,3243.89,789.54,1624.07,0.9209,1.0,0.8749,80,Low,32554.44
123,15,86700.0,44177.68,42522.32,0.4905,14585.37,16617.14,4626.32,3214.25,3046.19,4148.37,1408.48,2208.88,0.9585,0.8438,0.8236,71,Low,44706.75
123,16,86700.0,45974.78,40725.22,0.4697,11636.06,12738.98,5185.18,5336.67,4504.27,4288.75,2445.08,2298.74,0.8041,0.8569,0.8538,66,Low,49083.24
123,17,86700.0,43241.27,43458.73,0.5013,11585.41,12131.81,5597.11,3124.54,2253.87,3223.83,2230.85,3093.84,0.7212,0.9436,0.9061,67,Low,43185.7
123,18,87550.0,42675.75,44874.25,0.5126,13504.72,12951.01,6289.17,2543.64,1487.36,4939.93,2240.41,2133.79,0.9297,0.7703,0.8129,70,Low,44118.1
123,19,87550.0,45071.98,42478.02,0.4852,11307.05,12535.42,4571.9,2927.94,1776.34,4026.29,2313.38,5613.66,0.8027,0.8177,0.8705,66,Low,45873.92
123,20,87550.0,34230.42,53319.58,0.609,8160.71,11180.55,3209.48,3216.56,2796.27,1759.39,2082.88,1824.55,0.8274,0.818,0.8899,72,Low,36213.0
123,21,87550.0,36708.11,50841.89,0.5807,8206.71,11039.75,4655.88,6978.96,3160.71,2846.47,1069.8,1835.41,0.707,1.0,0.944,72,Low,38346.52
123,22,87550.0,36706.41,50843.59,0.5807,8760.43,9508.33,3808.07,2924.67,3236.96,4023.54,2127.38,2317.03,0.7562,0.9161,0.9349,71,Low,37075.35
123,23,87550.0,40942.25,46607.75,0.5324,8467.38,13111.07,3790.62,4068.21,1668.0,3518.63,2902.98,3415.37,0.6875,0.8533,0.8297,65,Low,40116.24
124,0,45000.0,21545.99,23454.01,0.5212,6669.36,8262.92,2250.75,4008.9,899.04,2362.22,667.44,1077.3,0.7037,0.8019,0.6922,64,Low,22448.26
124,1,45000.0,18159.77,26840.23,0.5964,3925.87,7119.08,2482.83,1376.08,1356.81,1236.46,784.42,907.99,0.566,0.7979,0.5988,63,Moderate,18454.03
124,2,45000.0,16077.49,28922.51,0.6427,3369.7,5601.03,2159.37,3142.72,1029.6,1724.11,617.81,803.87,0.5057,0.7197,0.5381,62,Moderate,15493.28
124,3,45000.0,15837.05,29162.95,0.6481,4792.0,6272.71,2192.6,2426.98,1044.23,840.96,1132.61,791.85,0.7326,0.7097,0.7991,68,Low,16856.86
124,4,45000.0,15789.07,29210.93,0.6491,4699.01,4135.82,2316.45,2679.38,984.78,1774.72,747.72,789.45,0.7904,0.8272,0.8856,73,Low,14930.61
124,5,45000.0,18375.89,26624.11,0.5916,5481.63,5741.15,2459.31,1510.89,1598.1,1998.49,397.21,918.79,0.5597,0.7775,0.6364,62,Moderate,17736.45
124,6,45450.0,20564.11,24885.89,0.5475,5464.78,7791.67,1841.79,3339.68,1882.9,2086.36,466.72,1028.21,0.6662,0.7515,0.7299,63,Low,20739.57
124,7,45450.0,16383.69,29066.31,0.6395,5717.74,6435.04,1457.69,2235.85,901.41,1957.17,429.88,819.18,0.4978,0.6365,0.4943,59,Moderate,15634.43
124,8,45450.0,16843.91,28606.09,0.6294,3580.0,6681.59,1674.95,2154.76,693.08,807.16,1131.86,120.52,0.6651,0.7804,0.6852,67,Low,16656.78
124,9,45450.0,17665.67,27784.33,0.6113,4394.84,4983.26,1928.99,2814.91,1574.27,1644.03,454.88,883.28,0.6554,0.6838,0.5798,64,Low,18510.84
124,10,45450.0,18045.82,27404.18,0.603,5879.94,5769.27,1537.67,3259.96,1627.45,1704.19,623.52,902.29,0.574,0.6991,0.6963,61,Moderate,17428.73
124,11,45450.0,17927.46,27522.54,0.6056,4655.39,4966.84,2500.83,1468.91,1022.25,1248.79,1363.32,701.12,0.7172,0.6118,0.7538,64,Low,17202.77
124,12,45900.0,18345.88,27554.12,0.6003,5356.64,5572.98,2308.64,3088.59,1347.17,758.56,379.24,917.29,0.5894,0.7614,0.5922,63,Moderate,19156.67
124,13,45900.0,19157.52,26742.48,0.5826,5653.93,5309.16,2173.43,1589.44,1185.58,1702.06,1290.07,253.86,0.6214,0.7036,0.628,62,Low,19946.51
124,14,45900.0,16021.16,29878.84,0.651,4894.92,6137.82,2258.82,2533.49,935.84,1246.44,937.5,801.06,0.7732,0.8329,0.8574,73,Low,15760.63
124,15,45900.0,20393.29,25506.71,0.5557,6082.09,6215.9,2052.89,1968.2,929.35,2121.77,1261.35,1019.66,0.6142,0.6652,0.7168,60,Low,19580.42
